event_key,ticker,year,quarter,aligned_audio_sentence_count,aligned_audio_duration_sum_sec,F0semitoneFrom27.5Hz_sma3nz_amean_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_percentile20.0_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_percentile50.0_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_percentile80.0_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope_winsor_mean,F1amplitudeLogRelF0_sma3nz_amean_winsor_mean,F1amplitudeLogRelF0_sma3nz_stddevNorm_winsor_mean,F1bandwidth_sma3nz_amean_winsor_mean,F1bandwidth_sma3nz_stddevNorm_winsor_mean,F1frequency_sma3nz_amean_winsor_mean,F1frequency_sma3nz_stddevNorm_winsor_mean,F2amplitudeLogRelF0_sma3nz_amean_winsor_mean,F2amplitudeLogRelF0_sma3nz_stddevNorm_winsor_mean,F2bandwidth_sma3nz_amean_winsor_mean,F2bandwidth_sma3nz_stddevNorm_winsor_mean,F2frequency_sma3nz_amean_winsor_mean,F2frequency_sma3nz_stddevNorm_winsor_mean,F3amplitudeLogRelF0_sma3nz_amean_winsor_mean,F3amplitudeLogRelF0_sma3nz_stddevNorm_winsor_mean,F3bandwidth_sma3nz_amean_winsor_mean,F3bandwidth_sma3nz_stddevNorm_winsor_mean,F3frequency_sma3nz_amean_winsor_mean,F3frequency_sma3nz_stddevNorm_winsor_mean,HNRdBACF_sma3nz_amean_winsor_mean,HNRdBACF_sma3nz_stddevNorm_winsor_mean,MeanUnvoicedSegmentLength_winsor_mean,MeanVoicedSegmentLengthSec_winsor_mean,StddevUnvoicedSegmentLength_winsor_mean,StddevVoicedSegmentLengthSec_winsor_mean,VoicedSegmentsPerSec_winsor_mean,alphaRatioUV_sma3nz_amean_winsor_mean,alphaRatioV_sma3nz_amean_winsor_mean,alphaRatioV_sma3nz_stddevNorm_winsor_mean,equivalentSoundLevel_dBp_winsor_mean,hammarbergIndexUV_sma3nz_amean_winsor_mean,hammarbergIndexV_sma3nz_amean_winsor_mean,hammarbergIndexV_sma3nz_stddevNorm_winsor_mean,jitterLocal_sma3nz_amean_winsor_mean,jitterLocal_sma3nz_stddevNorm_winsor_mean,logRelF0-H1-A3_sma3nz_amean_winsor_mean,logRelF0-H1-A3_sma3nz_stddevNorm_winsor_mean,logRelF0-H1-H2_sma3nz_amean_winsor_mean,logRelF0-H1-H2_sma3nz_stddevNorm_winsor_mean,loudnessPeaksPerSec_winsor_mean,loudness_sma3_amean_winsor_mean,loudness_sma3_meanFallingSlope_winsor_mean,loudness_sma3_meanRisingSlope_winsor_mean,loudness_sma3_pctlrange0-2_winsor_mean,loudness_sma3_percentile20.0_winsor_mean,loudness_sma3_percentile50.0_winsor_mean,loudness_sma3_percentile80.0_winsor_mean,loudness_sma3_stddevFallingSlope_winsor_mean,loudness_sma3_stddevNorm_winsor_mean,loudness_sma3_stddevRisingSlope_winsor_mean,mfcc1V_sma3nz_amean_winsor_mean,mfcc1V_sma3nz_stddevNorm_winsor_mean,mfcc1_sma3_amean_winsor_mean,mfcc1_sma3_stddevNorm_winsor_mean,mfcc2V_sma3nz_amean_winsor_mean,mfcc2V_sma3nz_stddevNorm_winsor_mean,mfcc2_sma3_amean_winsor_mean,mfcc2_sma3_stddevNorm_winsor_mean,mfcc3V_sma3nz_amean_winsor_mean,mfcc3V_sma3nz_stddevNorm_winsor_mean,mfcc3_sma3_amean_winsor_mean,mfcc3_sma3_stddevNorm_winsor_mean,mfcc4V_sma3nz_amean_winsor_mean,mfcc4V_sma3nz_stddevNorm_winsor_mean,mfcc4_sma3_amean_winsor_mean,mfcc4_sma3_stddevNorm_winsor_mean,shimmerLocaldB_sma3nz_amean_winsor_mean,shimmerLocaldB_sma3nz_stddevNorm_winsor_mean,slopeUV0-500_sma3nz_amean_winsor_mean,slopeUV500-1500_sma3nz_amean_winsor_mean,slopeV0-500_sma3nz_amean_winsor_mean,slopeV0-500_sma3nz_stddevNorm_winsor_mean,slopeV500-1500_sma3nz_amean_winsor_mean,slopeV500-1500_sma3nz_stddevNorm_winsor_mean,spectralFluxUV_sma3nz_amean_winsor_mean,spectralFluxV_sma3nz_amean_winsor_mean,spectralFluxV_sma3nz_stddevNorm_winsor_mean,spectralFlux_sma3_amean_winsor_mean,spectralFlux_sma3_stddevNorm_winsor_mean
AAPL_2022_Q2,AAPL,2022,Q2,50,360.362000,24.412302,94.895119,309.961408,5.745183,21.011379,22.761774,26.773811,116.141736,0.216025,393.537314,-89.035838,-1.137446,1243.254438,0.202628,583.067780,0.436904,-90.556501,-1.050924,932.090482,0.344013,1573.049563,0.175634,-93.178949,-0.992450,819.711935,0.377321,2551.378699,0.125991,1.581002,3.609856,0.141418,0.174605,0.143488,0.145247,3.138021,-4.834156,-9.790338,-0.649233,-28.730298,14.019058,20.158165,0.392095,0.037327,1.597339,16.303532,0.528181,0.540006,-7.353334,3.672516,0.313413,3.544376,4.862522,0.407918,0.102711,0.264236,0.510741,2.056780,0.736228,2.712635,29.682213,0.345695,24.340316,0.591577,-12.217116,-5.263042,-9.393075,-2.288599,12.976124,2.793724,12.778148,0.792644,-23.196072,-0.870027,-18.031729,-1.219541,1.738536,0.678587,0.083553,-0.007655,0.106608,0.248554,-0.018725,-0.916443,0.065605,0.146538,0.688623,0.109507,0.940722
AAPL_2022_Q3,AAPL,2022,Q3,22,190.563000,27.439013,149.640270,291.048692,8.784382,22.408686,26.243175,31.206142,163.341058,0.234328,406.547647,-65.351273,-1.411967,1303.005284,0.246895,771.520366,0.344257,-64.664135,-1.378518,1137.437479,0.341213,1734.221259,0.151542,-68.291655,-1.257846,1018.198258,0.362420,2662.933695,0.109466,0.703584,-7.073789,0.101912,0.210272,0.108798,0.190949,3.227177,-3.968644,-6.914085,-1.408507,-21.249294,13.141669,16.892268,0.526823,0.058354,1.622628,13.312937,1.881459,0.118782,2.556865,3.892909,0.792820,11.065670,14.292759,1.099863,0.228206,0.608644,1.327635,6.463847,0.804740,8.214819,42.048688,0.181089,38.217062,0.284262,-27.567159,-0.554158,-26.827320,-0.599954,15.348145,1.478792,16.928151,1.273369,0.573209,4.715063,1.686859,7.883107,1.899262,0.640570,0.044286,-0.005269,0.093049,0.384950,-0.013657,-1.238935,0.230318,0.677145,0.812673,0.529639,1.011754
AAPL_2022_Q4,AAPL,2022,Q4,22,168.348000,25.325780,54.855914,140.781685,4.299101,22.978043,24.966758,27.283059,72.408767,0.126578,162.544517,-74.832084,-1.273360,1305.493171,0.186470,535.400920,0.388726,-79.939494,-1.117528,959.444424,0.328751,1512.900645,0.158387,-83.864922,-1.030781,852.380418,0.384571,2521.278064,0.113619,3.473027,1.078413,0.120887,0.202325,0.118629,0.164062,3.039722,-6.838116,-13.037115,-0.564834,-28.924719,14.392177,23.739643,0.339832,0.026447,1.438004,22.982584,0.428165,2.803203,4.106628,3.990984,0.294323,3.359488,4.668477,0.362531,0.108182,0.246012,0.470724,1.812412,0.695041,2.437044,33.966379,0.288037,28.748605,0.485355,-5.702177,-2.084274,-3.675272,-10.326700,16.250949,1.339840,16.371414,1.254849,-18.163560,-1.655335,-15.528865,-3.180598,1.420426,0.709195,0.066133,-0.009290,0.094745,0.322114,-0.018952,-0.843304,0.054969,0.135997,0.651732,0.105265,0.863037
AAPL_2023_Q1,AAPL,2023,Q1,32,236.782000,23.873640,92.471366,213.220814,5.216035,20.852867,22.754118,26.057223,110.250982,0.193464,229.202877,-49.088244,-1.816185,1221.134082,0.196702,540.368698,0.430010,-56.477581,-1.439947,903.367723,0.351136,1561.093814,0.183912,-60.302586,-1.308396,823.858276,0.369221,2566.274481,0.127040,1.656042,-0.992943,0.104793,0.290380,0.106608,0.263551,2.680235,-5.713649,-13.249764,-0.655085,-25.403005,14.110358,23.456688,0.390662,0.041644,1.702377,20.367386,0.571133,0.731259,-0.242492,4.021622,0.563495,6.973644,10.043609,0.715053,0.181715,0.494838,0.897725,4.077313,0.727706,5.733565,34.621130,0.332286,29.618703,0.547817,-2.400619,-5.668173,-0.688822,-2.490379,13.036302,1.818582,12.618590,1.681664,-7.696921,0.553267,-5.878412,-0.139920,1.697582,0.686610,0.054204,-0.008757,0.088707,0.390253,-0.022026,-0.750777,0.121731,0.379403,0.738662,0.310993,0.897719
AAPL_2023_Q3,AAPL,2023,Q3,34,267.764000,24.925762,102.584267,207.617357,5.876082,21.886635,24.679160,27.765032,122.494398,0.182488,232.561520,-44.221067,-1.849987,1203.603971,0.226206,565.776094,0.449077,-51.216508,-1.466635,876.367292,0.367645,1576.548202,0.189698,-56.382624,-1.272827,800.533073,0.435231,2628.961773,0.135926,1.749005,1.852030,0.097163,0.340705,0.092169,0.294506,2.419126,-5.713212,-12.919072,-0.623015,-29.469599,13.459598,23.968659,0.373713,0.055970,1.755238,21.718327,0.525870,2.098300,-3.291256,4.061623,0.694496,9.303888,11.468342,0.884905,0.229311,0.588134,1.114591,5.302233,0.720655,5.923752,33.307724,0.375416,28.465242,0.586969,0.637201,0.372758,3.061487,-0.726373,11.722867,1.718732,11.973692,1.528130,-5.153889,0.493291,-3.471652,-1.582805,1.655430,0.718910,0.033997,-0.003513,0.077562,0.568517,-0.014576,-0.959320,0.154441,0.514138,0.750584,0.437023,0.885232
AAPL_2023_Q4,AAPL,2023,Q4,16,153.035000,23.415571,55.331265,182.851782,4.338836,21.068056,23.135959,25.419185,58.394277,0.142858,235.739088,-51.999098,-1.624544,1252.983791,0.184374,503.666255,0.411062,-60.339041,-1.291229,930.004734,0.333086,1491.383229,0.181901,-66.603384,-1.111667,831.771527,0.408917,2537.953664,0.130103,2.049144,1.939753,0.097564,0.279625,0.099358,0.242843,2.761076,-8.172050,-14.816712,-0.532186,-24.576108,16.806753,26.679644,0.328208,0.034925,1.586309,25.638212,0.385444,2.889491,0.765933,3.962267,0.589526,7.354897,9.389296,0.724324,0.201967,0.512120,0.924985,4.175323,0.701631,5.121861,36.344305,0.313483,30.996518,0.524764,3.713621,5.893233,5.807958,1.425739,11.680272,2.640474,11.783259,1.835452,-6.181142,-0.399616,-4.466383,-1.255636,1.550764,0.729926,0.025999,-0.009573,0.061762,0.568207,-0.019939,-0.811053,0.139320,0.410527,0.711143,0.339081,0.860684
AAPL_2024_Q1,AAPL,2024,Q1,21,175.725000,25.084665,94.326287,225.643152,6.167688,21.735925,23.811113,27.890810,99.193030,0.195486,300.712888,-44.274079,-1.880318,1235.804150,0.195013,601.633398,0.427547,-49.277575,-1.539888,936.884808,0.322362,1597.953673,0.185887,-55.070388,-1.313880,839.971032,0.389866,2643.418550,0.123560,1.664106,0.794489,0.086506,0.303740,0.077319,0.280338,2.635162,-5.903722,-12.507185,-0.598084,-16.113072,15.287787,23.933852,0.360268,0.048002,1.665442,21.713552,0.500839,2.287862,-22.637223,3.591179,1.199089,12.493439,17.253876,1.443360,0.447383,1.046621,1.892365,7.067187,0.688009,9.450353,36.756183,0.285163,33.039159,0.421579,-6.221860,-0.039667,-5.386266,-2.190657,13.520068,2.964861,13.384969,2.389049,-11.248879,-2.497772,-10.030659,-3.329040,1.663392,0.662755,0.055428,-0.009492,0.078267,0.409081,-0.020802,-0.843092,0.366693,1.065882,0.695955,0.907961,0.826880
AAPL_2024_Q2,AAPL,2024,Q2,17,119.477000,25.323514,104.127873,187.899705,4.806241,22.805461,24.521411,27.631412,154.843723,0.156587,204.749799,-40.854879,-2.133617,1271.199748,0.196792,522.034298,0.365903,-52.708808,-1.448228,976.844332,0.362978,1545.971246,0.177954,-58.188252,-1.258617,917.890677,0.416928,2572.713262,0.129711,3.298078,1.310873,0.101978,0.322465,0.122516,0.254305,2.384275,-7.096419,-18.693340,-0.459514,-22.731087,15.978287,29.130377,0.337643,0.044245,1.657790,29.372098,0.419738,4.143372,3.449832,4.095046,0.552940,6.932604,8.899839,0.720074,0.174922,0.488110,0.894729,3.642554,0.711384,4.540426,38.119470,0.316965,32.384842,0.541343,7.397484,0.676748,7.834441,0.666834,11.740924,3.236265,10.865716,2.851129,-6.556047,-1.357734,-5.508247,4.061630,1.599783,0.799112,0.068737,-0.010626,0.098835,0.261883,-0.028263,-0.612376,0.102758,0.443657,0.751311,0.364101,0.918333
AMGN_2018_Q4,AMGN,2018,Q4,5,35.261000,26.208345,88.623509,253.954196,5.587641,22.951227,25.329950,28.545501,92.044148,0.179799,330.824578,-37.798582,-3.058529,1279.147918,0.188864,617.827369,0.440995,-42.533944,-2.112937,956.889482,0.286776,1611.369740,0.186022,-48.606383,-1.676966,822.557782,0.342373,2677.599324,0.119097,2.674847,5.134483,0.084349,0.324104,0.068774,0.287690,2.454997,-3.218120,-11.126825,-0.692231,-28.779054,11.844413,23.798931,0.377110,0.055018,1.871892,22.420358,0.529281,0.563139,7.624543,4.694682,0.741625,8.148836,10.677054,0.826049,0.346609,0.673666,1.173122,4.283123,0.566983,4.886737,42.576362,0.159372,40.691070,0.198864,-20.983768,-0.623653,-22.977187,-0.569142,19.311323,0.930824,22.641138,0.797682,-18.582918,-0.907445,-17.933169,-0.907040,1.490826,0.747615,0.048027,-0.003534,0.109129,0.275571,-0.016237,-1.167464,0.158180,0.498577,0.612835,0.424779,0.738024
AMGN_2019_Q1,AMGN,2019,Q1,18,117.803000,26.147247,72.888998,352.979222,4.150044,23.812563,25.091412,27.946172,75.781635,0.158571,425.829204,-61.661374,-1.584998,1284.527049,0.209729,566.716333,0.454446,-65.697015,-1.354001,956.602945,0.336563,1573.782377,0.177861,-69.012959,-1.247548,882.346397,0.338343,2581.528805,0.109175,3.244109,1.354215,0.116379,0.241559,0.094641,0.190584,2.853977,-2.960709,-10.502831,-0.789614,-26.948580,10.916201,21.185320,0.424588,0.037007,1.844955,19.194376,0.627097,0.976663,-8.583022,4.488157,0.572327,5.545897,7.575463,0.585367,0.281312,0.515461,0.866810,2.838478,0.555448,4.051316,42.402569,0.163124,39.375007,0.222503,-22.027190,-0.639346,-24.862157,-0.570671,22.529465,0.892730,26.472948,0.728906,-12.100098,-0.356356,-13.008252,-0.147619,1.439362,0.754363,0.063248,-0.001395,0.105634,0.299507,-0.012561,-1.834409,0.159979,0.355068,0.612290,0.292962,0.751880
AMGN_2019_Q2,AMGN,2019,Q2,23,202.707000,26.264184,120.535295,262.128222,5.408016,23.457906,25.558769,28.870070,182.783335,0.182276,302.512962,-47.816574,-1.900924,1288.342967,0.190888,560.286388,0.444199,-53.127767,-1.522764,969.350895,0.318912,1577.873352,0.168962,-57.426024,-1.351130,925.459171,0.303658,2579.756487,0.116257,2.413436,1.780509,0.093291,0.282383,0.084858,0.229971,2.749298,-2.381649,-11.087271,-0.749352,-25.908558,10.165974,22.662539,0.391528,0.046279,1.880594,20.933074,0.604872,0.596143,-2.780733,4.727713,0.928148,9.692319,12.849664,0.978486,0.439698,0.832378,1.418541,5.654053,0.551746,6.648444,42.606242,0.162802,40.396818,0.205142,-20.593245,-0.709242,-23.338164,-0.617947,24.718250,0.762686,27.952979,0.653719,-11.126426,-0.830763,-12.653531,-1.670443,1.576972,0.749128,0.060724,-0.004657,0.098444,0.294730,-0.014610,-1.036041,0.265142,0.731442,0.594545,0.616506,0.724034
AMGN_2019_Q3,AMGN,2019,Q3,8,42.840000,26.781752,56.617213,196.335698,4.239246,24.630944,26.018801,28.902473,65.534044,0.108340,186.549767,-90.542085,-1.121567,1299.188660,0.182892,553.656055,0.446230,-92.353274,-1.017090,954.892467,0.327414,1548.668643,0.168461,-95.203679,-0.955618,853.810938,0.324098,2557.308328,0.107853,4.442651,0.672962,0.158031,0.198883,0.151358,0.141189,2.793535,-3.405084,-11.530362,-0.588430,-28.644152,11.911760,21.946280,0.343612,0.023151,1.156349,21.573066,0.408986,2.660952,2.628885,4.472297,0.329608,3.437593,4.384914,0.362535,0.150757,0.295379,0.512416,1.904075,0.570886,2.198423,29.720295,0.264093,24.899366,0.431349,-10.971807,-1.502565,-12.736514,-1.097917,20.004455,1.165726,22.080583,0.780400,-26.372059,-0.518858,-24.741651,-0.489095,1.284763,0.664454,0.066641,-0.003293,0.095191,0.339581,-0.013451,-1.148947,0.074616,0.150617,0.557458,0.114852,0.768845
AMGN_2020_Q2,AMGN,2020,Q2,24,200.082000,27.154204,73.029909,270.162269,2.789030,25.119366,26.275145,27.901009,76.398786,0.158739,365.620567,-45.690201,-1.888559,1236.967478,0.209258,496.991627,0.372115,-56.443370,-1.311270,954.122264,0.334366,1513.580318,0.161022,-60.171152,-1.180725,889.719824,0.341951,2513.588433,0.111418,4.526046,0.775014,0.120020,0.336146,0.183252,0.269674,2.454826,-4.741214,-15.950343,-0.574018,-23.978447,12.303850,25.991538,0.427346,0.029678,1.906864,23.244601,0.563774,1.106885,-3.766515,3.719126,0.546019,5.757945,7.783483,0.636673,0.210042,0.457884,0.848704,3.218561,0.714780,4.499193,43.685562,0.213698,39.675901,0.359753,-8.505029,-1.904706,-10.988294,-1.520147,24.119542,0.952516,25.835288,0.863148,-9.857131,-1.799683,-10.415425,-1.271767,1.398292,0.706155,0.034192,-0.007965,0.073226,0.497971,-0.026900,-0.577901,0.114162,0.381630,0.719288,0.316821,0.889416
AMGN_2020_Q3,AMGN,2020,Q3,16,79.652000,27.540671,51.072147,145.130333,3.648781,25.565882,27.295373,29.216019,57.027373,0.110603,153.156068,-55.121102,-1.489469,1247.510991,0.197317,528.373064,0.389307,-60.657885,-1.250962,940.542604,0.315313,1524.807888,0.157690,-64.577488,-1.132187,876.178724,0.341387,2531.238339,0.103226,4.232445,0.813040,0.098291,0.287625,0.094371,0.221285,2.599689,-3.095421,-12.180755,-0.529122,-22.935181,10.177412,22.511902,0.373569,0.027406,1.463340,18.017791,0.551811,2.705972,2.500393,3.945405,0.751516,6.789864,8.817790,0.772687,0.363716,0.665607,1.135840,3.370932,0.569914,4.346758,43.998818,0.156750,41.447219,0.207733,-16.981464,-0.705670,-20.198403,-0.633877,26.812388,0.764366,29.828847,0.679398,-10.114369,0.293520,-11.487245,-2.341816,1.338063,0.611530,0.034632,-0.003735,0.060618,0.539530,-0.017105,-0.827759,0.200804,0.544792,0.587758,0.454449,0.727724
AMGN_2020_Q4,AMGN,2020,Q4,25,151.956000,29.963714,124.888878,382.744588,9.624814,24.974099,27.266559,34.612873,125.600011,0.222839,465.042844,-88.820716,-1.089989,1124.678973,0.285173,797.412548,0.296975,-86.690114,-1.076738,996.486034,0.364770,1805.169874,0.137127,-90.967980,-0.981043,928.588491,0.390204,2822.233773,0.102667,2.268737,-0.129469,0.113648,0.153653,0.094849,0.125358,3.708912,-1.133496,-5.429266,1.635001,-26.622242,9.145280,15.148068,0.754166,0.040061,1.477299,15.772672,2.411385,1.461481,14.059795,4.013667,0.528920,5.915798,7.944627,0.606703,0.212176,0.438563,0.817790,3.191683,0.686403,4.368605,42.970516,0.254632,40.241253,0.294061,-27.045754,-1.035849,-29.676923,-0.764952,12.344954,2.121927,17.270079,4.031730,5.302572,1.021575,7.147852,-0.007000,1.597130,0.590830,0.059044,0.008297,0.069989,0.362296,-0.010245,-2.570122,0.164475,0.312067,0.707471,0.243637,0.889077
AMGN_2021_Q1,AMGN,2021,Q1,21,145.669000,27.628877,81.703925,239.596892,4.517380,25.077389,26.862484,29.625272,90.850338,0.146595,270.578124,-52.968672,-1.867772,1291.421219,0.169947,539.467103,0.452978,-57.875348,-1.496969,961.164870,0.276982,1543.997064,0.170222,-62.758364,-1.321236,918.658805,0.309654,2557.187472,0.124693,4.067672,1.027896,0.107488,0.269470,0.108717,0.226600,2.667337,-3.990966,-12.533379,-0.570195,-26.447907,11.711676,24.198818,0.374861,0.032365,1.662257,22.565858,0.539925,1.396707,-3.426217,4.618624,0.546025,5.884614,7.547870,0.594320,0.252396,0.493088,0.845754,2.913183,0.561773,4.129827,42.978763,0.159264,40.381197,0.205749,-18.632441,-0.659155,-21.817604,-0.588001,17.653209,1.076963,20.751733,0.876465,-11.834320,-2.738732,-12.630630,-1.667147,1.421440,0.702113,0.063597,-0.006234,0.096538,0.302549,-0.017609,-0.805540,0.157259,0.361848,0.585776,0.301070,0.742450
AMGN_2021_Q2,AMGN,2021,Q2,29,226.197000,26.141173,78.147006,242.886246,4.536757,23.591476,25.209844,28.133761,108.449709,0.152370,319.768759,-68.386511,-1.471974,1306.627250,0.180267,533.479732,0.452322,-72.465808,-1.281719,949.952227,0.285479,1529.244261,0.166484,-77.192708,-1.139870,894.806865,0.299893,2548.487295,0.118573,3.150418,1.699204,0.125644,0.223283,0.109001,0.169819,2.914897,-4.686357,-11.354395,-0.640116,-43.228320,13.767096,23.568239,0.364915,0.033796,1.683316,21.757576,0.500554,0.393484,-0.528752,4.340367,0.162013,1.544646,1.999384,0.163813,0.080731,0.145999,0.244727,0.824838,0.550044,1.062622,42.569252,0.155500,38.198225,0.249884,-18.272982,-0.685490,-19.631677,-0.645135,18.216993,0.805374,20.171932,1.006853,-9.473518,-2.272786,-8.827224,-3.232509,1.492729,0.710671,0.073676,0.001732,0.110666,0.293924,-0.008426,-1.658277,0.024029,0.059346,0.535003,0.046587,0.723124
AMGN_2021_Q3,AMGN,2021,Q3,33,251.277000,24.681305,95.921795,199.032214,3.527238,22.376623,23.716684,25.907704,140.692168,0.158517,256.683389,-47.608176,-2.344330,1297.593747,0.177880,488.410686,0.408492,-55.727426,-1.630317,952.420954,0.300745,1499.827002,0.156126,-59.963676,-1.461271,929.564763,0.313296,2499.923116,0.107919,2.875165,1.190819,0.102430,0.250777,0.093449,0.204972,2.845741,-4.351671,-13.007921,-0.522316,-24.482150,12.930318,24.374520,0.360131,0.037299,1.868654,19.352118,0.616477,-1.533397,-53.414486,4.662443,0.644211,6.244321,8.620302,0.665497,0.316778,0.595435,0.980128,3.128959,0.528272,4.485407,44.107940,0.151050,41.396811,0.204286,-18.095352,-0.710320,-21.411066,-0.635440,18.327284,1.149322,22.008580,0.917759,-10.532038,-1.041446,-11.178423,-0.958757,1.495361,0.770654,0.068969,-0.005868,0.106933,0.294222,-0.018118,-0.668888,0.222130,0.454513,0.579389,0.386480,0.715117
AMGN_2022_Q2,AMGN,2022,Q2,16,87.948000,27.070107,76.646321,253.801091,4.772025,24.313390,26.146845,29.108587,88.053475,0.151961,346.118919,-53.536352,-1.828218,1308.646992,0.165876,539.032928,0.451457,-57.675852,-1.534517,959.332758,0.259159,1544.990402,0.164792,-63.006275,-1.342897,896.637045,0.286692,2569.351818,0.123029,3.660594,1.124428,0.104410,0.248698,0.097304,0.212298,2.967056,-3.917838,-12.207737,-0.584595,-26.972802,12.735989,24.313081,0.349494,0.033292,1.704963,23.114812,0.495850,1.482581,-19.110365,4.715577,0.507877,5.545157,6.943750,0.551199,0.231187,0.451551,0.780980,2.793703,0.591535,3.531162,43.102989,0.136614,40.626268,0.183560,-20.001039,-0.689901,-22.884146,-0.601736,18.735948,0.931639,21.591307,0.786218,-10.632264,-1.905798,-10.757730,-1.543778,1.500112,0.712084,0.054738,-0.004178,0.096671,0.325597,-0.016128,-0.914701,0.116835,0.314033,0.616383,0.255383,0.778816
AMGN_2023_Q1,AMGN,2023,Q1,45,389.359000,29.791662,149.261247,445.158932,11.820764,23.545933,27.554905,35.386552,149.148912,0.253686,612.109588,-62.571199,-1.581912,1197.911971,0.286347,742.261388,0.332092,-61.055274,-1.480860,1080.733517,0.319958,1732.090468,0.143756,-64.198496,-1.375282,998.821207,0.356171,2667.893042,0.099922,1.598963,0.969340,0.105174,0.217429,0.106025,0.191650,3.142982,-1.737296,-7.009829,-0.697117,-21.798593,10.894089,17.766363,0.629652,0.051702,1.547602,12.846182,1.024243,-0.348707,0.568036,4.633658,0.836934,9.435033,12.269619,0.967212,0.361177,0.759082,1.329137,4.824679,0.598284,6.474293,38.001619,0.247822,34.981056,0.311189,-27.576822,-0.714266,-27.842224,-0.691000,21.478711,1.057714,22.702970,0.929143,-5.953589,-2.089334,-4.633621,17.575238,1.888227,0.706453,0.072190,-0.001460,0.119840,0.245997,-0.012087,0.151668,0.270241,0.627294,0.598535,0.514761,0.763310
AMGN_2023_Q2,AMGN,2023,Q2,5,46.044000,27.786944,84.242202,282.036801,4.069662,25.061616,26.609255,29.151541,81.455462,0.181885,427.171058,-71.710990,-1.402879,1330.912299,0.197768,569.583991,0.398301,-76.555014,-1.180963,1018.889860,0.297905,1586.237156,0.163789,-78.962989,-1.115499,938.713147,0.341836,2569.501781,0.100537,3.520263,1.200513,0.117249,0.211356,0.112679,0.172071,2.954330,-3.561734,-12.936270,-0.655687,-33.931817,11.353216,22.517406,0.442240,0.032721,1.418381,20.912186,0.569072,2.139823,1.452436,4.334472,0.323867,4.158224,5.009894,0.338887,0.148150,0.308942,0.487140,2.688848,0.595925,3.078761,39.465545,0.257316,34.882518,0.376797,-10.988616,-1.509920,-14.090278,-1.213134,14.510150,1.765759,14.875410,1.531867,-2.634658,-1.620235,-2.030740,-2.937754,1.484772,0.665742,0.094822,-0.003735,0.109116,0.267421,-0.018519,-0.714742,0.098114,0.179027,0.621233,0.150109,0.800076
AMGN_2024_Q1,AMGN,2024,Q1,13,78.521000,28.124984,133.868121,278.488955,4.968392,25.084504,26.761557,30.087304,188.391259,0.187275,339.610526,-48.571389,-2.049205,1334.920558,0.191190,583.082217,0.412800,-54.002923,-1.574650,1033.736468,0.280322,1579.505933,0.159470,-57.177282,-1.427408,953.572356,0.324563,2567.375570,0.091027,3.833610,1.134319,0.093933,0.256141,0.091189,0.219052,2.878526,-3.619161,-12.852652,-0.683272,-22.354226,11.279509,22.798979,0.456268,0.041621,1.836525,20.466580,0.691763,1.855725,-1.839929,4.207768,0.677188,7.026597,8.798663,0.754644,0.299919,0.619660,1.054383,3.407725,0.589789,4.137273,43.241072,0.165612,39.956660,0.251659,-18.180209,-0.813062,-20.527940,-0.814189,19.655341,1.026538,21.271202,0.897132,-0.937975,-1.627037,0.083343,3.914758,1.476308,0.712547,0.063725,-0.003623,0.113485,0.241618,-0.018122,-0.878880,0.195729,0.520523,0.610095,0.429871,0.772743
AMGN_2024_Q2,AMGN,2024,Q2,22,200.802000,28.505652,187.204541,259.215652,8.738327,23.832080,26.248511,32.603653,275.981771,0.258070,323.868112,-34.959438,-2.298451,1313.706092,0.251187,657.583169,0.409558,-36.351797,-1.946464,1066.920186,0.330811,1641.344145,0.163397,-37.206818,-1.851937,955.242349,0.325725,2605.926247,0.084780,1.020421,-5.728258,0.076203,0.394585,0.072634,0.362195,2.302817,-3.181673,-7.840730,-1.161848,-25.449274,10.373350,15.844503,0.608970,0.066454,1.548026,11.284953,1.393121,0.882736,18.106416,4.099084,1.028959,9.816482,14.005072,1.147494,0.460731,0.956686,1.609190,4.461823,0.595519,7.164019,42.276797,0.197418,40.332369,0.255596,-28.025653,-0.548844,-28.118619,-0.598406,26.372822,0.822080,27.063032,0.782650,-2.704066,2.249688,-1.956223,-2.764568,1.749332,0.575623,0.047667,-0.004192,0.092038,0.336953,-0.017017,-0.944483,0.266348,0.837877,0.633948,0.739602,0.736652
